ID,risk_flag,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS
23515,0,9061403,48,14,married,rented,no,Statistician,Thrissur,Kerala,9,11
23516,0,1576494,36,5,single,rented,yes,Technology specialist,Raurkela Industrial Township,Odisha,5,14
23517,0,6657684,63,13,single,rented,no,Technology specialist,Proddatur,Andhra Pradesh,11,14
23518,0,2598882,23,0,single,rented,no,Scientist,Imphal,Manipur,0,14
23519,0,8342442,30,17,single,rented,no,Chemical engineer,Jammu[16],Jammu and Kashmir,11,10
23520,0,2528206,65,6,single,rented,no,Architect,Coimbatore,Tamil Nadu,6,10
23521,0,8953239,65,13,single,rented,no,Computer operator,Ahmednagar,Maharashtra,3,10
23522,0,6565653,53,12,single,owned,no,Army officer,Aligarh,Uttar Pradesh,11,12
23523,0,3606323,33,0,single,rented,yes,Mechanical engineer,Bongaigaon,Assam,0,11
23524,0,1581201,48,20,married,rented,yes,Software Developer,Jaunpur,Uttar Pradesh,13,14
23525,0,2598882,23,0,single,rented,no,Scientist,Imphal,Manipur,0,14
23526,0,8503714,38,2,married,rented,no,Design Engineer,Panvel,Maharashtra,2,10
23527,0,3489049,66,11,single,rented,no,Software Developer,Tirunelveli,Tamil Nadu,11,12
23528,0,8893424,73,12,single,rented,yes,Dentist,Udaipur,Rajasthan,11,12
23529,0,7521823,53,20,single,norent_noown,no,Web designer,Gulbarga,Karnataka,8,12
23530,0,3980648,48,19,single,rented,yes,Chef,Chennai,Tamil Nadu,3,14
23531,0,8692332,61,3,single,rented,no,Civil engineer,Warangal[11][12],Telangana,3,13
23532,1,1535929,56,9,single,rented,no,Flight attendant,Nagercoil,Tamil Nadu,7,11
23533,1,4863338,68,13,single,rented,no,Consultant,Amroha,Uttar Pradesh,3,14
23534,0,2673841,58,1,single,rented,no,Industrial Engineer,Junagadh,Gujarat,1,11
23535,0,5394516,76,0,single,rented,no,Secretary,Varanasi,Uttar Pradesh,0,13
23536,0,1084454,34,10,single,rented,no,Politician,Jammu[16],Jammu and Kashmir,10,14
23537,0,8369359,49,7,single,rented,yes,Police officer,Haridwar,Uttarakhand,7,13
23538,1,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10
23539,0,9926354,29,4,single,rented,no,Chartered Accountant,Dibrugarh,Assam,3,11
23540,0,5178562,28,9,single,rented,no,Magistrate,Bulandshahr,Uttar Pradesh,9,12
23541,0,6170073,78,18,single,rented,yes,Army officer,Sasaram[30],Bihar,8,13
23542,0,2741396,28,7,single,rented,yes,Hotel Manager,Bhatpara,West Bengal,7,12
23543,0,5828170,66,17,single,rented,no,Petroleum Engineer,Ludhiana,Punjab,14,14
23544,0,7303811,47,2,single,rented,yes,Geologist,Warangal[11][12],Telangana,2,11
23545,0,7802075,53,18,single,rented,no,Statistician,Ambattur,Tamil Nadu,7,12
23546,0,1011785,65,4,single,rented,no,Chef,Tiruppur,Tamil Nadu,4,14
23547,1,1697857,27,16,single,rented,no,Chemical engineer,Moradabad,Uttar Pradesh,14,10
23548,0,7555360,57,4,single,rented,no,Computer hardware engineer,Sambhal,Uttar Pradesh,4,10
23549,0,6196897,25,3,single,rented,no,Flight attendant,Bhilai,Chhattisgarh,3,12
23550,0,9443163,45,20,single,rented,no,Comedian,Chittoor[28],Andhra Pradesh,5,12
23551,0,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12
23552,0,2183534,79,17,single,rented,no,Technician,Saharsa[29],Bihar,6,10
23553,0,1467935,28,8,married,rented,no,Aviator,Ambarnath,Maharashtra,8,13
23554,0,6490702,41,0,single,rented,no,Firefighter,Farrukhabad,Uttar Pradesh,0,14
23555,0,4473750,40,2,single,rented,yes,Hotel Manager,Mysore[7][8][9],Karnataka,2,14
23556,1,6597452,39,11,single,rented,no,Chartered Accountant,Jaipur,Rajasthan,10,13
23557,0,198814,62,5,single,rented,no,Artist,Jhansi,Uttar Pradesh,4,11
23558,0,9819070,25,11,single,rented,no,Lawyer,Katihar,Bihar,6,10
23559,0,7159752,60,18,single,rented,no,Architect,Bhilai,Chhattisgarh,3,13
23560,0,857333,78,16,single,rented,yes,Chef,Nellore[14][15],Andhra Pradesh,5,12
23561,0,9457112,64,11,single,rented,no,Scientist,Kolhapur,Maharashtra,5,13
23562,0,1632386,43,20,single,rented,no,Army officer,Gudivada,Andhra Pradesh,11,14
23563,0,4965382,33,19,single,rented,yes,Civil servant,Vellore,Tamil Nadu,9,10
23564,0,6866088,68,19,married,rented,yes,Web designer,Ichalkaranji,Maharashtra,10,13
23565,1,3085012,24,0,single,rented,no,Aviator,Raichur,Karnataka,0,10
23566,0,1674541,37,19,single,rented,no,Aviator,Dindigul,Tamil Nadu,7,11
23567,0,54128,61,13,single,rented,no,Fashion Designer,Ambala,Haryana,3,13
23568,0,6768891,58,0,single,rented,yes,Designer,Rourkela,Odisha,0,11
23569,0,3085012,24,0,single,rented,no,Aviator,Raichur,Karnataka,0,10
23570,0,6256451,41,2,single,rented,yes,Software Developer,Bhubaneswar,Odisha,2,12
23571,1,5041519,63,18,married,rented,no,Civil engineer,Jodhpur,Rajasthan,10,13
23572,0,4347061,62,19,single,rented,yes,Surgeon,Bareilly,Uttar Pradesh,6,11
23573,0,3915230,40,16,married,rented,yes,Computer hardware engineer,Vasai-Virar,Maharashtra,11,14
23574,0,2561886,41,6,single,rented,yes,Chemical engineer,Ramgarh,Jharkhand,5,14
23575,0,229131,76,10,single,rented,no,Aviator,Ichalkaranji,Maharashtra,10,13
23576,0,3854933,59,10,married,rented,yes,Police officer,Hospet,Karnataka,5,11
23577,0,9777823,61,13,single,rented,no,Politician,Patna,Bihar,8,11
23578,1,6387025,34,20,single,rented,no,Design Engineer,Kanpur,Uttar Pradesh,9,11
23579,0,5793046,71,5,single,rented,no,Computer operator,Raebareli,Uttar Pradesh,5,13
23580,0,1238515,66,4,single,rented,yes,Civil engineer,Belgaum,Karnataka,4,13
23581,0,7887547,32,10,single,rented,yes,Comedian,Dibrugarh,Assam,10,12
23582,0,2623596,54,6,single,rented,yes,Technology specialist,Muzaffarpur,Bihar,6,13
23583,0,2608252,38,0,single,rented,no,Flight attendant,Mangalore,Karnataka,0,13
23584,0,1598380,48,1,single,rented,yes,Computer hardware engineer,Jalandhar,Punjab,1,11
23585,0,4187964,78,2,single,rented,yes,Dentist,Pallavaram,Tamil Nadu,2,10
23586,0,8136627,25,19,single,rented,no,Computer operator,Nandyal,Andhra Pradesh,8,14
23587,1,338634,72,13,single,rented,yes,Technology specialist,Srinagar,Jammu and Kashmir,8,12
23588,0,3057698,54,6,single,rented,no,Surgeon,Noida,Uttar Pradesh,6,10
23589,0,8776828,78,10,single,rented,no,Statistician,Raebareli,Uttar Pradesh,5,14
23590,0,6644494,61,9,single,rented,yes,Air traffic controller,Kalyan-Dombivli,Maharashtra,9,12
23591,0,9602188,26,19,single,rented,yes,Analyst,Saharsa[29],Bihar,10,10
23592,0,135250,38,0,single,rented,yes,Comedian,Nanded,Maharashtra,0,11
23593,0,8791091,33,15,single,rented,no,Microbiologist,Karnal,Haryana,12,14
23594,0,3752757,34,2,single,rented,no,Dentist,Muzaffarpur,Bihar,2,13
23595,1,5915580,68,20,single,rented,no,Hotel Manager,Buxar[37],Bihar,7,10
23596,0,6302308,35,19,married,rented,no,Comedian,Thanjavur,Tamil Nadu,12,10
23597,0,9142815,26,3,married,rented,yes,Technology specialist,Berhampore,West Bengal,3,12
23598,0,3463317,79,0,single,rented,no,Secretary,Kishanganj[35],Bihar,0,11
23599,0,8529345,44,2,single,rented,no,Computer hardware engineer,Narasaraopet,Andhra Pradesh,2,10
23600,0,5028396,38,16,single,rented,no,Flight attendant,"Khora, Ghaziabad",Uttar Pradesh,4,10
23601,1,8371842,66,15,single,owned,no,Comedian,Jalandhar,Punjab,4,11
23602,1,900174,61,17,single,rented,no,Chemical engineer,Kurnool[18],Andhra Pradesh,13,14
23603,0,267701,65,19,single,rented,yes,Politician,Sambhal,Uttar Pradesh,9,13
23604,0,9633948,78,5,single,rented,no,Scientist,Pallavaram,Tamil Nadu,5,14
23605,0,9523265,60,18,single,rented,no,Librarian,Bijapur,Karnataka,7,11
23606,0,8290616,46,5,single,rented,no,Hotel Manager,Darbhanga,Bihar,5,11
23607,0,3154685,27,1,single,rented,no,Chartered Accountant,Gandhidham,Gujarat,1,12
23608,0,7693539,71,6,single,rented,no,Computer hardware engineer,Giridih,Jharkhand,5,11
23609,0,830380,47,15,single,rented,yes,Police officer,Jehanabad[38],Bihar,3,14
23610,0,6402349,68,7,single,rented,no,Technology specialist,Kota[6],Rajasthan,7,10
23611,0,8455363,78,9,single,rented,no,Flight attendant,Pimpri-Chinchwad,Maharashtra,9,11
23612,0,3711494,63,6,single,rented,yes,Scientist,Maheshtala,West Bengal,6,14
23613,1,3174368,67,17,single,rented,no,Web designer,Orai,Uttar Pradesh,5,13
23614,1,9017624,70,19,single,norent_noown,no,Financial Analyst,Tumkur,Karnataka,6,14
23615,0,5021070,47,20,single,rented,no,Magistrate,Khammam,Telangana,7,10
23616,1,8245315,30,12,single,rented,no,Magistrate,Raurkela Industrial Township,Odisha,4,11
23617,0,892655,53,4,single,rented,no,Web designer,Vijayawada,Andhra Pradesh,4,10
23618,0,3290138,36,13,single,rented,no,Dentist,Jehanabad[38],Bihar,8,12
23619,0,9243461,47,10,single,rented,no,Industrial Engineer,Kolhapur,Maharashtra,10,12
23620,0,3854933,59,10,married,rented,yes,Police officer,Hospet,Karnataka,5,11
23621,0,4161972,41,16,single,owned,no,Civil engineer,Hajipur[31],Bihar,9,11
23622,0,5484464,58,2,single,rented,yes,Technical writer,Nanded,Maharashtra,2,12
23623,0,8723870,71,16,single,rented,no,Analyst,Panchkula,Haryana,14,13
23624,0,7325901,74,12,single,rented,yes,Magistrate,Khammam,Telangana,12,13
23625,0,941543,52,20,single,rented,no,Mechanical engineer,Raurkela Industrial Township,Odisha,8,11
23626,1,6118487,42,12,single,rented,yes,Technical writer,Srikakulam,Andhra Pradesh,3,11
23627,0,7769983,61,19,single,rented,no,Magistrate,Junagadh,Gujarat,8,14
23628,0,4952450,71,0,single,rented,no,Statistician,Latur,Maharashtra,0,10
23629,0,4372994,51,7,married,rented,no,Chartered Accountant,Dehradun,Uttarakhand,7,10
23630,0,428454,53,18,single,rented,no,Police officer,Gulbarga,Karnataka,9,13
23631,0,6147575,41,15,single,rented,yes,Hotel Manager,Serampore,West Bengal,4,12
23632,0,7353596,66,5,single,rented,no,Artist,Naihati,West Bengal,5,11
23633,1,5013716,29,17,single,rented,no,Fashion Designer,Mango,Jharkhand,10,11
23634,0,1818040,54,1,single,rented,no,Air traffic controller,Sagar,Madhya Pradesh,1,14
23635,0,4783607,67,19,single,rented,no,Consultant,Howrah,West Bengal,7,13
23636,0,924200,69,2,single,rented,no,Industrial Engineer,Karaikudi,Tamil Nadu,2,10
23637,0,9649624,50,18,single,rented,yes,Designer,Warangal[11][12],Telangana,5,10
23638,0,7094273,59,12,single,rented,no,Geologist,Gwalior,Madhya Pradesh,11,11
23639,0,4407294,73,20,single,rented,no,Biomedical Engineer,Surat,Gujarat,7,12
23640,0,7588074,28,11,single,rented,no,Geologist,Kulti,West Bengal,11,11
23641,0,5890358,43,4,single,rented,no,Magistrate,Thiruvananthapuram,Kerala,4,13
23642,0,5161711,52,0,married,rented,no,Surgeon,Munger,Bihar,0,12
23643,0,2357771,59,1,single,rented,yes,Army officer,Kottayam,Kerala,1,12
23644,0,9618732,38,11,single,rented,yes,Aviator,Guwahati,Assam,11,12
23645,0,8503714,38,2,married,rented,no,Design Engineer,Panvel,Maharashtra,2,10
23646,0,4945087,50,16,single,owned,no,Chartered Accountant,Jalgaon,Maharashtra,14,10
23647,0,7861265,23,18,married,rented,no,Computer hardware engineer,Madanapalle,Andhra Pradesh,13,12
23648,0,6758342,33,3,single,rented,no,Comedian,Patiala,Punjab,3,11
23649,0,9822116,27,12,single,rented,no,Artist,Haridwar,Uttarakhand,12,13
23650,0,7098144,60,1,single,rented,no,Chartered Accountant,Dibrugarh,Assam,1,13
23651,0,8684158,36,8,single,rented,yes,Army officer,Ambala,Haryana,6,13
23652,0,6365998,45,8,single,rented,no,Biomedical Engineer,Gulbarga,Karnataka,4,10
23653,0,4950300,66,20,single,rented,no,Architect,Bahraich,Uttar Pradesh,4,11
23654,1,2478859,57,3,single,rented,no,Design Engineer,Bellary,Karnataka,3,13
23655,1,5616939,66,3,single,rented,yes,Air traffic controller,Amroha,Uttar Pradesh,3,11
23656,0,6830297,50,20,single,rented,yes,Drafter,Delhi_city,Delhi,7,12
23657,0,7465121,37,2,single,rented,yes,Microbiologist,Siliguri,West Bengal,2,12
23658,0,8804178,21,7,single,rented,yes,Physician,Secunderabad,Telangana,7,10
23659,0,7863110,40,12,single,rented,no,Fashion Designer,Arrah,Bihar,9,14
23660,0,5938764,62,12,single,owned,yes,Flight attendant,Sikar,Rajasthan,12,14
23661,0,6787542,22,0,single,norent_noown,no,Hotel Manager,Phusro,Jharkhand,0,12
23662,0,6272411,69,2,married,rented,no,Aviator,Bhatpara,West Bengal,2,10
23663,0,3763465,43,10,single,rented,no,Mechanical engineer,Asansol,West Bengal,4,11
23664,0,5808293,75,8,single,rented,no,Analyst,Pudukkottai,Tamil Nadu,8,12
23665,0,3972528,38,16,single,norent_noown,yes,Hotel Manager,Motihari[34],Bihar,6,12
23666,1,9302252,75,0,single,rented,no,Industrial Engineer,Hapur,Uttar Pradesh,0,14
23667,0,7025012,70,6,single,rented,no,Lawyer,Aurangabad[39],Bihar,6,12
23668,1,5186187,76,2,single,rented,no,Dentist,Shahjahanpur,Uttar Pradesh,2,12
23669,0,5672751,71,1,single,rented,no,Technician,Anand,Gujarat,1,14
23670,1,1161425,45,14,single,rented,no,Biomedical Engineer,Bongaigaon,Assam,13,13
23671,1,5218196,49,12,single,rented,yes,Air traffic controller,Guntur[13],Andhra Pradesh,12,10
23672,0,9030468,26,14,single,rented,no,Physician,Bhind,Madhya Pradesh,6,13
23673,0,7429005,69,2,married,rented,no,Computer hardware engineer,Gandhidham,Gujarat,2,13
23674,0,9775983,65,6,single,rented,no,Biomedical Engineer,Ranchi,Jharkhand,6,12
23675,0,3679248,74,6,single,rented,no,Surveyor,Baranagar,West Bengal,6,11
23676,0,5015064,73,9,single,rented,no,Flight attendant,Chandrapur,Maharashtra,4,11
23677,0,7146402,23,20,single,rented,no,Mechanical engineer,Imphal,Manipur,4,14
23678,0,504647,37,5,single,rented,no,Police officer,Ajmer,Rajasthan,5,11
23679,0,7453204,59,13,single,rented,no,Librarian,Sangli-Miraj & Kupwad,Maharashtra,8,10
23680,0,8804178,21,7,single,rented,yes,Physician,Secunderabad,Telangana,7,10
23681,0,4932179,24,2,single,rented,no,Chemical engineer,Danapur,Bihar,2,10
23682,0,5195681,53,1,married,rented,yes,Politician,Begusarai,Bihar,1,14
23683,0,9930063,46,15,single,rented,yes,Comedian,Kirari Suleman Nagar,Delhi,5,10
23684,0,6969623,26,17,single,rented,no,Technology specialist,Raipur,Chhattisgarh,9,11
23685,1,5563521,26,4,single,rented,no,Analyst,Rourkela,Odisha,4,13
23686,0,825461,63,8,single,rented,no,Comedian,Ramgarh,Jharkhand,8,12
23687,0,3070513,33,7,single,rented,no,Computer hardware engineer,Sagar,Madhya Pradesh,7,13
23688,0,5540740,76,19,single,norent_noown,no,Petroleum Engineer,Bhatpara,West Bengal,7,12
23689,0,2771449,59,6,single,rented,yes,Army officer,Udaipur,Rajasthan,6,10
23690,0,8881776,49,13,single,rented,no,Architect,Berhampur,Odisha,13,12
23691,0,3055894,68,3,single,rented,no,Firefighter,Bahraich,Uttar Pradesh,3,12
23692,0,4001896,70,1,single,rented,no,Hotel Manager,Bulandshahr,Uttar Pradesh,1,14
23693,0,1494586,63,20,single,rented,yes,Financial Analyst,Nandyal,Andhra Pradesh,3,11
23694,0,7906689,22,5,single,rented,no,Drafter,Baranagar,West Bengal,5,12
23695,0,954408,28,8,single,rented,yes,Civil engineer,Proddatur,Andhra Pradesh,8,13
23696,0,1259577,66,15,single,rented,no,Economist,Machilipatnam,Andhra Pradesh,3,10
23697,0,2327351,57,10,single,rented,yes,Design Engineer,Agartala,Tripura,10,12
23698,1,7304659,41,11,single,rented,no,Hotel Manager,Proddatur,Andhra Pradesh,10,11
23699,0,6396717,38,19,single,rented,no,Police officer,Tirunelveli,Tamil Nadu,9,12
23700,0,1116752,26,10,single,rented,yes,Graphic Designer,Nandyal,Andhra Pradesh,3,11
23701,0,8377998,65,13,single,rented,no,Civil engineer,Imphal,Manipur,4,11
23702,0,3994234,72,18,single,rented,no,Surgeon,Thanjavur,Tamil Nadu,4,13
23703,0,378524,62,11,single,rented,yes,Firefighter,Deoghar,Jharkhand,4,14
23704,0,9215066,69,11,single,rented,no,Magistrate,Gaya,Bihar,11,10
23705,0,9775375,42,14,single,rented,no,Microbiologist,Jalna,Maharashtra,11,14
23706,0,112513,77,2,single,rented,yes,Flight attendant,Bhilai,Chhattisgarh,2,10
23707,0,6253358,70,10,single,rented,yes,Civil servant,Navi Mumbai,Maharashtra,7,11
23708,1,784109,43,16,single,rented,yes,Fashion Designer,Etawah,Uttar Pradesh,13,13
23709,0,8450190,26,6,single,rented,no,Comedian,Sri Ganganagar,Rajasthan,6,10
23710,0,8700927,41,0,married,rented,no,Technology specialist,Kurnool[18],Andhra Pradesh,0,10
23711,0,6340907,47,8,single,rented,no,Industrial Engineer,Ambattur,Tamil Nadu,5,10
23712,0,3867310,28,20,single,rented,no,Statistician,Rajpur Sonarpur,West Bengal,7,14
23713,0,6036833,25,11,single,rented,no,Chemical engineer,Bhusawal,Maharashtra,11,12
23714,0,3644096,69,7,single,rented,yes,Chef,Kirari Suleman Nagar,Delhi,7,14
23715,0,238772,25,16,single,rented,no,Surveyor,Motihari[34],Bihar,14,13
23716,0,5515243,64,12,single,rented,no,Firefighter,Baranagar,West Bengal,11,12
23717,0,6904654,32,13,single,rented,no,Analyst,Barasat,West Bengal,11,10
23718,0,9296631,31,19,single,rented,no,Psychologist,Tiruchirappalli[10],Tamil Nadu,11,12
23719,0,6472266,21,2,single,rented,yes,Mechanical engineer,Hospet,Karnataka,2,11
23720,0,3372200,32,11,married,rented,no,Flight attendant,Navi Mumbai,Maharashtra,4,12
23721,0,4095222,36,15,single,rented,no,Industrial Engineer,Vijayanagaram,Andhra Pradesh,4,11
23722,0,3198849,74,3,single,owned,no,Scientist,Jodhpur,Rajasthan,3,10
23723,0,2397672,70,6,single,rented,no,Graphic Designer,Thiruvananthapuram,Kerala,6,11
23724,0,9094813,52,16,single,rented,no,Statistician,Nandyal,Andhra Pradesh,14,11
23725,1,3598484,76,4,single,rented,no,Technology specialist,Alwar,Rajasthan,4,11
23726,0,5707684,40,2,single,rented,no,Chartered Accountant,Bangalore,Karnataka,2,11
23727,0,8393069,76,12,single,rented,no,Police officer,Thoothukudi,Tamil Nadu,12,13
23728,0,5317537,38,1,single,rented,no,Web designer,Bhilai,Chhattisgarh,1,13
23729,0,9523265,60,18,single,rented,no,Librarian,Bijapur,Karnataka,7,11
23730,0,9275320,28,12,single,rented,no,Civil engineer,Bhiwandi,Maharashtra,3,13
23731,0,622010,65,8,single,rented,no,Consultant,Kakinada,Andhra Pradesh,8,13
23732,0,6296816,37,0,single,rented,no,Petroleum Engineer,Kozhikode,Kerala,0,11
23733,0,345702,64,0,single,rented,no,Dentist,Bhopal,Madhya Pradesh,0,11
23734,0,4295693,52,13,single,rented,no,Graphic Designer,Deoghar,Jharkhand,6,13
23735,0,2039976,59,14,single,rented,no,Air traffic controller,Ghaziabad,Uttar Pradesh,8,12
23736,0,7724617,25,0,single,rented,no,Computer hardware engineer,Dehradun,Uttarakhand,0,13
23737,1,9041615,79,2,single,rented,no,Magistrate,Thrissur,Kerala,2,11
23738,0,2506726,54,11,single,rented,no,Designer,Jalna,Maharashtra,6,14
23739,1,2929735,23,14,single,rented,no,Microbiologist,Davanagere,Karnataka,9,12
23740,0,1484805,46,13,single,rented,no,Consultant,Danapur,Bihar,8,14
23741,0,8377998,65,13,single,rented,no,Civil engineer,Imphal,Manipur,4,11
23742,1,3747330,38,12,single,rented,no,Web designer,Dewas,Madhya Pradesh,9,14
23743,0,3070513,33,7,single,rented,no,Computer hardware engineer,Sagar,Madhya Pradesh,7,13
23744,0,1020505,43,7,single,rented,no,Engineer,Tirupati[21][22],Andhra Pradesh,7,12
23745,0,7138986,38,17,single,owned,yes,Biomedical Engineer,Burhanpur,Madhya Pradesh,14,13
23746,0,4842954,45,1,single,rented,yes,Dentist,Surendranagar Dudhrej,Gujarat,1,11
23747,0,7754252,70,18,single,rented,yes,Chartered Accountant,Barasat,West Bengal,6,14
23748,0,5512716,43,15,single,rented,yes,Financial Analyst,Erode[17],Tamil Nadu,7,13
23749,0,486603,33,20,single,rented,no,Librarian,Bharatpur,Rajasthan,5,13
23750,0,228774,60,10,single,rented,yes,Graphic Designer,Tiruvottiyur,Tamil Nadu,6,12
23751,0,9013759,50,10,single,rented,yes,Architect,Hazaribagh,Jharkhand,6,13
23752,0,1905929,66,20,single,rented,no,Chartered Accountant,Aurangabad[39],Bihar,8,11
23753,0,7715707,37,4,married,rented,no,Aviator,Jodhpur,Rajasthan,4,10
23754,0,1255635,68,10,single,rented,no,Civil engineer,Raurkela Industrial Township,Odisha,10,14
23755,0,4950300,66,20,single,rented,no,Architect,Bahraich,Uttar Pradesh,4,11
23756,0,7458916,64,3,single,rented,no,Industrial Engineer,Mirzapur,Uttar Pradesh,3,10
23757,0,813741,79,13,married,rented,no,Lawyer,Visakhapatnam[4],Andhra Pradesh,12,12
23758,0,4662331,79,20,single,rented,no,Civil servant,Barasat,West Bengal,8,11
23759,0,7121310,53,9,single,rented,no,Drafter,Kadapa[23],Andhra Pradesh,9,11
23760,0,842278,30,18,single,rented,yes,Physician,Pimpri-Chinchwad,Maharashtra,3,14
23761,0,9788211,46,19,single,rented,yes,Surgeon,Bhimavaram,Andhra Pradesh,6,14
23762,0,2071504,31,5,single,rented,no,Consultant,Rajkot,Gujarat,5,10
23763,0,260970,59,2,single,owned,no,Fashion Designer,Hyderabad,Telangana,2,13
23764,0,6963857,24,11,single,norent_noown,yes,Computer operator,Howrah,West Bengal,7,10
23765,0,4759451,60,4,married,rented,no,Official,Meerut,Uttar Pradesh,4,13
23766,0,2523248,59,7,single,rented,yes,Secretary,Hapur,Uttar Pradesh,3,14
23767,0,681686,71,18,single,rented,no,Artist,Mangalore,Karnataka,13,10
23768,0,4559963,57,7,single,rented,yes,Computer operator,Kolhapur,Maharashtra,7,10
23769,0,9937676,61,3,single,rented,no,Technology specialist,Agartala,Tripura,3,11
23770,0,5679692,73,2,single,rented,no,Consultant,Dharmavaram,Andhra Pradesh,2,10
23771,0,9502583,42,7,single,rented,yes,Technician,Rajpur Sonarpur,West Bengal,7,10
23772,0,2276484,31,19,married,rented,yes,Industrial Engineer,Dhanbad,Jharkhand,7,14
23773,0,2837107,70,3,single,rented,no,Consultant,South Dumdum,West Bengal,3,11
23774,1,1659287,57,10,single,rented,yes,Mechanical engineer,Ichalkaranji,Maharashtra,9,11
23775,0,1091635,74,11,single,rented,yes,Economist,Tumkur,Karnataka,3,11
23776,0,6991023,57,15,single,rented,no,Mechanical engineer,Pune,Maharashtra,14,12
23777,1,6516647,57,5,single,rented,yes,Psychologist,Tirunelveli,Tamil Nadu,5,12
23778,0,6597452,39,11,single,rented,no,Chartered Accountant,Jaipur,Rajasthan,10,13
23779,0,2997990,43,7,single,rented,yes,Psychologist,Raiganj,West Bengal,3,11
23780,0,603444,51,4,married,rented,yes,Politician,Asansol,West Bengal,4,10
23781,0,7366947,50,10,married,rented,yes,Fashion Designer,Tadepalligudem,Andhra Pradesh,10,13
23782,1,4489952,66,5,single,owned,no,Fashion Designer,Siwan[32],Bihar,5,11
23783,0,5112098,77,11,single,rented,no,Analyst,Indore,Madhya Pradesh,11,11
23784,0,7826695,47,4,single,rented,yes,Petroleum Engineer,Jabalpur,Madhya Pradesh,4,11
23785,0,90178,76,9,single,rented,no,Geologist,Mathura,Uttar Pradesh,9,11
23786,0,1999104,25,12,single,rented,yes,Geologist,Kamarhati,West Bengal,11,14
23787,0,4751765,46,20,single,rented,no,Statistician,Orai,Uttar Pradesh,11,11
23788,0,7783136,44,13,single,rented,no,Physician,Miryalaguda,Telangana,9,12
23789,0,7790773,40,10,married,rented,yes,Software Developer,Bahraich,Uttar Pradesh,9,12
23790,0,7339398,55,11,single,rented,no,Dentist,Jamalpur[36],Bihar,10,11
23791,0,1240330,29,18,married,rented,yes,Consultant,Gopalpur,West Bengal,12,14
23792,0,277942,59,16,single,rented,no,Chef,Pali,Rajasthan,10,11
23793,0,1735303,41,7,single,rented,no,Biomedical Engineer,North Dumdum,West Bengal,7,11
23794,0,4957836,78,6,single,rented,no,Flight attendant,Jhansi,Uttar Pradesh,6,13
23795,0,4348814,77,4,single,rented,yes,Official,Tinsukia,Assam,4,12
23796,1,5032273,53,2,single,rented,no,Computer operator,Gandhidham,Gujarat,2,12
23797,0,7535330,27,17,single,rented,yes,Computer hardware engineer,Navi Mumbai,Maharashtra,5,10
23798,0,1829777,27,8,single,rented,yes,Petroleum Engineer,Bijapur,Karnataka,3,14
23799,0,4247262,62,15,married,rented,no,Secretary,Dibrugarh,Assam,4,10
23800,0,2619515,49,8,single,rented,yes,Surgeon,Bhimavaram,Andhra Pradesh,8,13
23801,0,9488176,30,7,single,rented,no,Politician,Hyderabad,Telangana,7,11
23802,1,1334353,69,4,single,rented,yes,Designer,Aurangabad,Maharashtra,4,10
23803,1,5131419,26,2,single,rented,no,Civil engineer,Varanasi,Uttar Pradesh,2,10
23804,1,1621537,55,11,single,rented,no,Librarian,Bokaro,Jharkhand,11,12
23805,0,4426457,76,13,single,rented,yes,Army officer,Thoothukudi,Tamil Nadu,4,14
23806,0,2018172,73,15,single,rented,no,Firefighter,Tiruppur,Tamil Nadu,3,12
23807,0,4214101,60,16,single,norent_noown,no,Hotel Manager,Satna,Madhya Pradesh,13,10
23808,0,7854054,24,7,married,rented,yes,Technical writer,Barasat,West Bengal,5,14
23809,0,3752757,34,2,single,rented,no,Dentist,Muzaffarpur,Bihar,2,13
23810,0,6035837,34,13,single,rented,no,Microbiologist,Mathura,Uttar Pradesh,11,11
23811,0,5778620,70,19,single,rented,yes,Petroleum Engineer,Gorakhpur,Uttar Pradesh,13,14
23812,0,3905057,45,6,married,owned,no,Statistician,Tirupati[21][22],Andhra Pradesh,6,13
23813,0,6800688,78,5,single,rented,no,Graphic Designer,Mango,Jharkhand,5,14
23814,0,549476,47,1,single,rented,no,Fashion Designer,Dhule,Maharashtra,1,10
23815,0,987476,33,17,single,rented,yes,Biomedical Engineer,"Khora, Ghaziabad",Uttar Pradesh,14,12
23816,0,4595192,78,8,single,owned,yes,Engineer,Shimla,Himachal Pradesh,3,14
23817,0,7123769,47,15,single,owned,no,Computer hardware engineer,Asansol,West Bengal,9,12
23818,0,4726953,61,14,single,rented,no,Air traffic controller,Haridwar,Uttarakhand,14,14
23819,0,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14
23820,0,1036687,58,0,single,rented,no,Psychologist,Tadipatri,Andhra Pradesh,0,13
23821,0,7552857,35,15,single,rented,no,Chartered Accountant,Parbhani,Maharashtra,7,10
23822,0,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12
23823,0,4935754,45,5,single,rented,no,Architect,Tenali,Andhra Pradesh,5,10
23824,0,2586645,50,6,single,rented,no,Technical writer,Gurgaon,Haryana,6,10
23825,0,4250194,28,9,single,rented,no,Statistician,Ramagundam[27],Telangana,8,13
